ref_id,zs,zb,ifold,dx
40023.0,0.30900002,0.30800003,1,-0.00076393207
59107.0,0.379,0.374,1,-0.0036258125
77935.0,0.521,0.51900005,1,-0.0013149075
81049.0,0.61,0.62,1,0.006211174
80481.0,0.344,0.337,1,-0.005208333
39197.0,0.67300004,0.67600006,1,0.0017931983
38577.0,0.6,0.59900004,1,-0.00062499195
38901.0,1.337,1.1830001,1,-0.06589642
38903.0,0.30900002,0.30900002,1,0.0
38567.0,0.21900001,0.21000001,1,-0.007383104
64117.0,0.624,0.62,1,-0.002463059
39573.0,0.16700001,0.16600001,1,-0.0008568997
64643.0,0.22200002,0.21900001,1,-0.0024549968
64825.0,0.305,0.298,1,-0.005363984
44595.0,0.113000005,0.109000005,1,-0.003593891
31039.0,0.33900002,0.33900002,1,0.0
31087.0,0.565,0.55300003,1,-0.0076677087
23055.0,0.56,0.554,1,-0.0038461427
31217.0,0.70900005,0.70400006,1,-0.0029256844
31195.0,0.324,0.317,1,-0.0052870084
59873.0,0.33900002,0.342,1,0.0022404713
27989.0,0.124000005,0.124000005,1,0.0
23313.0,0.86800003,0.85800004,1,-0.005353314
23697.0,0.37,0.37,1,0.0
46427.0,0.374,0.37300003,1,-0.0007277926
31399.0,0.324,0.324,1,0.0
59691.0,0.528,0.52900004,1,0.0006544808
60009.0,0.532,0.545,1,0.008485647
48297.0,0.81000006,0.82000005,1,0.0055248565
28939.0,0.66,0.657,1,-0.0018072415
22533.0,0.123,0.123,1,0.0
31971.0,0.43300003,0.37100002,1,-0.04326588
23781.0,0.57100004,0.565,1,-0.0038192498
28623.0,0.165,0.164,1,-0.00085837085
28449.0,0.33800003,0.34,1,0.001494749
38501.0,0.36100003,0.36400002,1,0.002204255
38785.0,0.67700005,0.67,1,-0.0041741375
28683.0,0.31,0.307,1,-0.0022900696
39567.0,0.43800002,0.33800003,1,-0.06954103
25757.0,0.52900004,0.53000003,1,0.00065401377
39631.0,0.35700002,0.35700002,1,0.0
25995.0,0.36900002,0.374,1,0.0036522977
39409.0,0.606,0.606,1,0.0
25709.0,0.85,0.85400003,1,0.0021621664
27541.0,0.638,0.666,1,0.017094016
22867.0,0.32200003,0.321,1,-0.00075644243
31911.0,0.374,0.38000003,1,0.0043668207
32531.0,0.565,0.595,1,0.019169347
22741.0,0.82000005,0.81000006,1,-0.0054945
23303.0,0.57100004,0.572,1,0.000636529
12117.0,0.56,0.568,1,0.0051282155
11745.0,0.266,0.266,1,0.0
23409.0,0.307,0.30800003,1,0.00076512387
48057.0,0.84300005,0.83800006,1,-0.0027129652
24091.0,0.532,0.537,1,0.0032637042
23777.0,0.52900004,0.527,1,-0.0013080665
60427.0,0.28300002,0.282,1,-0.00077943644
31823.0,0.123,0.12200001,1,-0.0008904671
24221.0,0.42600003,0.43400002,1,0.005610089
32307.0,0.666,0.671,1,0.0030011977
47049.0,0.78400004,0.74300003,1,-0.022982066
38685.0,0.393,0.38300002,1,-0.007178744
38637.0,0.36900002,0.37300003,1,0.0029218467
49675.0,0.67,0.67600006,1,0.0035928392
41133.0,0.26700002,0.26500002,1,-0.0015785352
33339.0,0.432,0.381,1,-0.035614524
12749.0,0.66200006,0.66300005,1,0.00060167693
39161.0,0.38700002,0.36400002,1,-0.016582552
50217.0,0.532,0.527,1,-0.0032637042
33721.0,0.10300001,0.112,1,0.008159561
37671.0,0.82800007,0.83100003,1,0.0016411167
34023.0,0.572,0.555,1,-0.010814262
34093.0,0.532,0.49800003,1,-0.022193197
22771.0,0.43800002,0.44300002,1,0.0034770481
37673.0,0.75100005,0.748,1,-0.0017133186
34737.0,0.721,0.739,1,0.010459039
34615.0,0.453,0.43500003,1,-0.012388146
41329.0,0.37100002,0.36,1,-0.008023346
34495.0,0.324,0.317,1,-0.0052870084
23065.0,0.665,0.665,1,0.0
76367.0,0.652,0.66400003,1,0.0072639375
25403.0,0.024,0.027,1,0.0029296877
23621.0,0.335,0.33900002,1,0.0029962608
3003.0,0.53000003,0.54800004,1,0.011764711
25717.0,0.42400002,0.43400002,1,0.007022465
25673.0,0.335,0.34,1,0.0037453147
3439.0,0.748,0.74,1,-0.004576668
76943.0,0.49800003,0.50100005,1,0.0020026842
40675.0,0.37,0.36400002,1,-0.004379549
16875.0,0.8,0.75500005,1,-0.024999976
40479.0,0.372,0.374,1,0.0014577289
16831.0,0.446,0.44500002,1,-0.00069155404
16723.0,0.314,0.30900002,1,-0.0038051715
27533.0,0.446,0.441,1,-0.0034578114
41161.0,0.38700002,0.384,1,-0.0021629566
40911.0,0.314,0.30800003,1,-0.0045661964
41117.0,0.386,0.37500003,1,-0.007936492
27783.0,0.78800005,0.804,1,0.00894853
24791.0,0.42400002,0.43,1,0.0042134705
24563.0,0.43800002,0.43300003,1,-0.0034770481
3421.0,0.467,0.411,1,-0.03817314
3125.0,0.43,0.42600003,1,-0.0027971875
25039.0,0.47900003,0.46800002,1,-0.0074374625
17671.0,0.42800003,0.439,1,0.007703066
13485.0,0.43300003,0.43500003,1,0.0013956762
25345.0,0.26700002,0.266,1,-0.00078927935
17803.0,0.22700001,0.22000001,1,-0.005704971
40273.0,0.31500003,0.32000002,1,0.0038022776
18149.0,0.384,0.21200001,1,-0.12427744
12781.0,0.70900005,0.66400003,1,-0.026331196
3099.0,0.22100002,0.22100002,1,0.0
40333.0,0.71400005,0.71000004,1,-0.002333727
40253.0,0.356,0.34800002,1,-0.005899695
40919.0,0.95600003,0.95500004,1,-0.00051124085
12353.0,0.532,0.52900004,1,-0.0019581993
35393.0,0.377,0.36800003,1,-0.0065359287
35485.0,0.637,0.63900006,1,0.0012217677
41163.0,0.124000005,0.12200001,1,-0.0017793565
17155.0,0.30800003,0.307,1,-0.0007645389
59065.0,0.791,0.81900007,1,0.015633756
17067.0,0.455,0.46100003,1,0.0041237194
20089.0,0.509,0.499,1,-0.0066268984
19785.0,0.578,0.57900006,1,0.0006337431
45973.0,0.887,0.878,1,-0.004769477
41347.0,0.638,0.66700006,1,0.017704545
17867.0,0.577,0.59800005,1,0.013316441
59163.0,0.252,0.256,1,0.0031948946
13245.0,0.50600004,0.514,1,0.005312056
4567.0,0.80100006,0.80500007,1,0.0022209927
12859.0,0.75100005,0.754,1,0.0017132845
20351.0,0.83500004,0.836,1,0.0005449521
4617.0,0.47100002,0.43600002,1,-0.023793336
13137.0,0.661,0.671,1,0.006020464
35203.0,0.358,0.35500002,1,-0.0022091246
35163.0,0.83800006,0.83300006,1,-0.0027203455
19255.0,0.675,0.67200005,1,-0.0017910218
19135.0,0.30200002,0.30600002,1,0.0030722027
19845.0,0.081,0.079,1,-0.0018501356
19297.0,0.124000005,0.11400001,1,-0.008896796
19477.0,0.47200003,0.46,1,-0.008152191
20123.0,0.21800001,0.22000001,1,0.0016420394
20227.0,0.32200003,0.316,1,-0.004538587
20231.0,0.164,0.123,1,-0.03522337
13441.0,0.526,0.528,1,0.0013105992
8711.0,1.184,1.1880001,1,0.0018315328
8851.0,0.74200004,0.73200005,1,-0.0057405224
4491.0,0.5,0.47700003,1,-0.015333314
4533.0,0.609,0.674,1,0.040397763
9377.0,0.22000001,0.21900001,1,-0.00081967376
9487.0,0.66300005,0.65900004,1,-0.0024052963
9733.0,0.52400005,0.58000004,1,0.036745403
4347.0,0.365,0.372,1,0.0051282044
46177.0,0.44900003,0.397,1,-0.035886828
9419.0,0.694,0.675,1,-0.011216053
3811.0,0.63500005,0.633,1,-0.0012232623
111.0,0.37100002,0.358,1,-0.009482138
155.0,0.73800004,0.76100004,1,0.013233603
27635.0,0.44300002,0.455,1,0.008316004
331.0,0.125,0.123,1,-0.0017777748
3587.0,0.35700002,0.35000002,1,-0.0051584374
3803.0,0.73800004,0.739,1,0.00057536655
3619.0,0.358,0.34800002,1,-0.007363763
59653.0,0.79300004,0.74600005,1,-0.026213046
24473.0,0.26700002,0.26200002,1,-0.003946326
7981.0,0.73800004,0.731,1,-0.0040276344
24365.0,0.71000004,0.73,1,0.011695895
5771.0,0.28,0.28100002,1,0.0007812632
531.0,0.17300001,0.16700001,1,-0.005115087
5753.0,0.623,0.614,1,-0.0055452883
12007.0,0.551,0.53000003,1,-0.013539631
8819.0,0.633,0.624,1,-0.005511331
5415.0,0.55600005,0.522,1,-0.021850925
59439.0,0.312,0.31100002,1,-0.0007621853
9623.0,0.837,0.82600003,1,-0.0059880116
12633.0,0.43,0.425,1,-0.0034965
9475.0,0.836,0.818,1,-0.009803926
12081.0,0.22000001,0.22000001,1,0.0
9831.0,0.528,0.527,1,-0.0006544418
11541.0,0.528,0.522,1,-0.00392669
9925.0,0.52900004,0.512,1,-0.011118391
60259.0,0.31,0.305,1,-0.0038167904
112461.0,0.19000001,0.16800001,1,-0.018487394
13173.0,0.50600004,0.509,1,0.001992006
96647.0,0.33,0.32900003,1,-0.00075187
96339.0,0.19600001,0.19600001,1,0.0
96833.0,0.521,0.528,1,0.0046022153
97497.0,0.998,1.028,1,0.0150150005
11001.0,0.282,0.282,1,0.0
10877.0,0.54,0.554,1,0.009090909
79633.0,0.671,0.66800004,1,-0.001795309
79391.0,0.48400003,0.5,1,0.010781653
13449.0,0.68200004,0.744,1,0.036860865
11591.0,0.32200003,0.32200003,1,0.0
25985.0,0.46,0.43400002,1,-0.017808214
60285.0,0.53800005,0.54200006,1,0.0026007853
27235.0,0.13000001,0.135,1,0.0044247746
76593.0,0.37300003,0.37300003,1,0.0
100273.0,0.51900005,0.55,1,0.020408135
81921.0,0.36,0.36100003,1,0.00073530653
82285.0,0.559,0.572,1,0.008338686
10669.0,0.563,0.555,1,-0.0051183724
81717.0,0.113000005,0.116000004,1,0.0026954166
76513.0,0.30600002,0.26200002,1,-0.033690657
29669.0,0.75100005,0.703,1,-0.027412927
29603.0,0.42000002,0.43400002,1,0.009859153
99263.0,0.37500003,0.40100002,1,0.018909086
99187.0,0.224,0.22100002,1,-0.0024509733
99467.0,0.21800001,0.21900001,1,0.0008210197
25907.0,0.33800003,0.347,1,0.0067264372
99749.0,0.924,0.906,1,-0.009355512
99937.0,0.39600003,0.40800002,1,0.008595984
25949.0,0.126,0.124000005,1,-0.0017761958
99583.0,0.657,0.65800005,1,0.00060352846
76183.0,0.18800001,0.193,1,0.00420875
76503.0,1.0,0.97700006,1,-0.011499971
81359.0,0.656,0.671,1,0.009057962
10343.0,0.35300002,0.39100003,1,0.028085748
13789.0,0.587,0.6,1,0.008191563
10511.0,0.165,0.16600001,1,0.00085837085
13857.0,0.36800003,0.36400002,1,-0.0029239825
99993.0,0.22000001,0.21800001,1,-0.0016393475
9993.0,0.37500003,0.36200002,1,-0.009454554
12149.0,0.661,0.65900004,1,-0.0012040784
98861.0,0.307,0.305,1,-0.0015302249
99427.0,0.79600006,0.814,1,0.010022243
99235.0,0.772,0.75000006,1,-0.012415324
99593.0,0.87700003,0.89100003,1,0.0074587096
62093.0,0.126,0.124000005,1,-0.0017761958
100063.0,0.22000001,0.24200001,1,0.018032786
14707.0,0.531,0.526,1,-0.0032658363
99885.0,0.469,0.46600002,1,-0.0020421997
102415.0,0.22100002,0.21700001,1,-0.00327601
82117.0,0.21300001,0.209,1,-0.0032976158
81899.0,0.36100003,0.349,1,-0.008817064
81609.0,0.245,0.246,1,0.0008032145
83727.0,0.374,0.38200003,1,0.0058224276
83731.0,0.259,0.25100002,1,-0.0063542384
100437.0,0.349,0.356,1,0.0051890286
113271.0,0.67800003,0.67,1,-0.00476759
101097.0,0.62100005,0.61300004,1,-0.004935235
100733.0,0.42100003,0.42400002,1,0.002111183
100725.0,0.73700005,0.679,1,-0.03339092
45181.0,0.735,0.70100003,1,-0.01959653
101217.0,0.407,0.409,1,0.0014214669
98569.0,0.81600004,0.823,1,0.0038546089
98833.0,0.693,0.689,1,-0.0023626746
103775.0,0.56,0.56,1,0.0
101791.0,0.611,0.619,1,0.0049658697
29517.0,0.526,0.523,1,-0.0019659377
101651.0,0.85200006,0.84400004,1,-0.004319663
101737.0,0.78200006,0.767,1,-0.008417534
29463.0,0.919,0.9620001,1,0.022407526
102349.0,0.49500003,0.53300005,1,0.025418071
105699.0,0.503,0.52000004,1,0.011310725
102185.0,0.75000006,0.735,1,-0.008571454
102067.0,0.22000001,0.21900001,1,-0.00081967376
83961.0,0.193,0.194,1,0.0008382247
84127.0,0.84800005,0.84400004,1,-0.0021645066
83617.0,0.703,0.71500003,1,0.007046403
13597.0,0.45900002,0.476,1,0.011651809
30809.0,0.50100005,0.503,1,0.0013324278
29639.0,0.36200002,0.35000002,1,-0.008810569
13549.0,0.58400005,0.59300005,1,0.0056818197
65109.0,0.75000006,0.75100005,1,0.00057142123
13533.0,0.321,0.32900003,1,0.0060560307
105319.0,0.739,0.748,1,0.00517539
13611.0,0.35500002,0.328,1,-0.019926207
59795.0,0.748,0.734,1,-0.0080091525
66367.0,0.57900006,0.59400004,1,0.009499675
14177.0,0.22100002,0.16900001,1,-0.042588044
104759.0,0.347,0.34600002,1,-0.0007423809
106587.0,0.26000002,0.26500002,1,0.00396825
14155.0,1.0810001,1.177,1,0.046131644
66693.0,0.53400004,0.54200006,1,0.0052151345
48497.0,0.22200002,0.22000001,1,-0.0016366645
59919.0,0.252,0.24900001,1,-0.002396159
83265.0,0.615,0.611,1,-0.002476785
64935.0,0.67700005,0.671,1,-0.0035778424
64953.0,0.74300003,0.75900006,1,0.009179594
83165.0,0.56,0.555,1,-0.0032051252
14319.0,0.51900005,0.52500004,1,0.003949955
65263.0,0.89500004,0.89000005,1,-0.00263852
66511.0,0.74,0.72800004,1,-0.006896531
66641.0,0.69000006,0.67700005,1,-0.007692314
66989.0,0.72800004,0.67200005,1,-0.032407403
82549.0,0.349,0.34600002,1,-0.002223863
82719.0,0.33,0.30800003,1,-0.016541341
82407.0,0.34500003,0.34500003,1,0.0
82375.0,0.82000005,0.786,1,-0.01868134
82349.0,0.628,0.64500004,1,0.010442273
45759.0,0.379,0.37100002,1,-0.005801296
82813.0,0.68,0.679,1,-0.00059523043
82671.0,0.43400002,0.45200002,1,0.012552306
14907.0,0.54800004,0.546,1,-0.0012920115
83129.0,0.74300003,0.74100006,1,-0.0011474321
105893.0,0.666,0.661,1,-0.0030011977
65335.0,0.186,0.193,1,0.0059021916
65549.0,0.4,0.402,1,0.0014285743
65313.0,0.381,0.384,1,0.0021723325
15345.0,0.57000005,0.56,1,-0.0063694585
65913.0,0.126,0.124000005,1,-0.0017761958
65863.0,0.712,0.72400004,1,0.00700936
116035.0,0.69900006,0.694,1,-0.0029429398
76741.0,0.87100005,0.84300005,1,-0.014965258
82129.0,0.517,0.52000004,1,0.0019776013
115387.0,0.33,0.328,1,-0.0015037624
84811.0,0.12900001,0.127,1,-0.0017714829
83013.0,1.0840001,0.95100003,1,-0.06381961
83331.0,0.12200001,0.123,1,0.0008912608
45691.0,0.209,0.21400002,1,0.0041356576
85491.0,0.61800003,0.614,1,-0.0024721927
85429.0,0.68,0.67800003,1,-0.0011904609
115941.0,0.492,0.499,1,0.004691689
76155.0,0.53800005,0.55300003,1,0.009752916
67577.0,0.215,0.216,1,0.0008230469
68203.0,0.374,0.374,1,0.0
67931.0,0.749,0.734,1,-0.0085763205
76255.0,0.84700006,0.836,1,-0.0059556235
67973.0,0.349,0.358,1,0.006671611
108139.0,0.43400002,0.425,1,-0.006276153
68921.0,0.697,0.70900005,1,0.0070713167
69029.0,0.82400006,0.82400006,1,0.0
68555.0,0.45700002,0.45200002,1,-0.0034317058
68851.0,0.65800005,0.66800004,1,0.006031357
116045.0,0.70100003,0.53000003,1,-0.100529104
84623.0,0.59800005,0.601,1,0.0018773224
84223.0,0.51900005,0.517,1,-0.0013166779
84291.0,0.25,0.24800001,1,-0.0015999913
85489.0,0.358,0.342,1,-0.011782034
84883.0,0.372,0.372,1,0.0
85043.0,0.22100002,0.21900001,1,-0.001638005
85477.0,0.342,0.328,1,-0.010432189
115871.0,0.651,0.64000005,1,-0.006662615
116059.0,0.665,0.66300005,1,-0.0012011857
69213.0,0.518,0.526,1,0.005270103
69211.0,0.24800001,0.254,1,0.00480769
85541.0,0.333,0.33200002,1,-0.00075017795
106819.0,0.333,0.32900003,1,-0.0030007341
68135.0,0.52400005,0.53000003,1,0.003936996
116265.0,0.307,0.30800003,1,0.00076512387
67949.0,0.56,0.55700004,1,-0.0019230522
68113.0,0.372,0.37300003,1,0.00072887534
106965.0,0.124000005,0.124000005,1,0.0
107323.0,0.88900006,0.85,1,-0.020645862
77245.0,0.41000003,0.40500003,1,-0.0035460957
107127.0,0.47000003,0.476,1,0.0040816204
68397.0,0.34,0.34,1,0.0
49187.0,1.172,1.1960001,1,0.011049747
49023.0,0.83000004,0.79200006,1,-0.02076502
78473.0,0.44300002,0.46100003,1,0.012474016
107785.0,0.47200003,0.47300002,1,0.00067933905
49929.0,0.83300006,0.836,1,0.00163664
50031.0,0.216,0.21700001,1,0.0008223701
50187.0,0.83800006,0.878,1,0.021762764
88727.0,0.92600006,0.93200004,1,0.0031152554
88433.0,0.36100003,0.35900003,1,-0.0014695106
88653.0,0.24900001,0.25,1,0.00080063014
88391.0,0.21900001,0.22000001,1,0.00082034623
116019.0,0.88900006,0.90400004,1,0.007940701
15273.0,0.661,0.66400003,1,0.0018061535
34155.0,0.558,0.55600005,1,-0.0012836804
45871.0,0.565,0.551,1,-0.008945686
34363.0,0.35500002,0.356,1,0.0007379979
34523.0,0.32500002,0.31800002,1,-0.005283018
48717.0,0.878,0.878,1,0.0
106887.0,0.49100003,0.497,1,0.004024133
48453.0,0.22200002,0.21800001,1,-0.003273329
48565.0,0.883,0.897,1,0.007434943
49295.0,0.84000003,0.83800006,1,-0.0010869425
49203.0,0.36900002,0.37600002,1,0.005113221
49635.0,0.26700002,0.26900002,1,0.0015785352
89855.0,0.379,0.381,1,0.0014503293
89885.0,0.79700005,0.80600005,1,0.0050083487
50423.0,0.84800005,0.83400005,1,-0.0075757564
50065.0,0.374,0.36900002,1,-0.0036390065
50535.0,0.37800002,0.37600002,1,-0.0014513817
50397.0,0.606,0.59900004,1,-0.004358636
50401.0,0.89000005,0.92100006,1,0.016402125
71597.0,0.731,0.697,1,-0.019641815
78767.0,0.9110001,0.90400004,1,-0.0036630188
33915.0,0.209,0.17400001,1,-0.028949542
33987.0,0.703,0.69900006,1,-0.002348766
107559.0,0.37,0.35900003,1,-0.008029181
71879.0,0.25,0.25800002,1,0.006400013
71819.0,0.758,0.77300006,1,0.008532449
71817.0,0.625,0.56,1,-0.04
34083.0,0.324,0.32000002,1,-0.0030211317
72497.0,0.36900002,0.36800003,1,-0.0007304508
48481.0,0.30800003,0.307,1,-0.0007645389
66831.0,0.73600006,0.762,1,0.014976936
77787.0,0.123,0.123,1,0.0
68901.0,0.88000005,0.735,1,-0.07712767
109583.0,0.568,0.58500004,1,0.010841848
49497.0,0.609,0.643,1,0.021131124
49341.0,0.094000004,0.093,1,-0.0009140787
51495.0,0.666,0.656,1,-0.0060023954
88089.0,1.0020001,1.0070001,1,0.0024975
88471.0,0.69500005,0.702,1,0.0041297753
88191.0,0.808,0.786,1,-0.012168149
52489.0,0.528,0.532,1,0.0026178064
52381.0,0.84000003,0.873,1,0.017934779
88211.0,0.88900006,0.8880001,1,-0.0005293738
52227.0,0.791,0.78200006,1,-0.0050250944
52111.0,0.388,0.38500002,1,-0.0021613769
35955.0,0.90300006,0.88600004,1,-0.008933273
35861.0,1.192,1.21,1,0.008211683
89347.0,0.264,0.25500003,1,-0.0071202326
36561.0,0.31,0.30800003,1,-0.001526698
36679.0,0.439,0.423,1,-0.011118834
88583.0,0.123,0.125,1,0.0017809408
36733.0,0.5,0.50200003,1,0.0013333559
51013.0,0.698,0.69600004,1,-0.0011778412
51085.0,0.18400002,0.187,1,0.0025337762
109099.0,0.35300002,0.363,1,0.0073909755
51757.0,0.36100003,0.37100002,1,0.007347531
89905.0,0.282,0.28300002,1,0.00078004436
108847.0,0.76400006,0.748,1,-0.009070313
52167.0,0.67200005,0.689,1,0.0101674395
89733.0,0.754,0.744,1,-0.005701249
52361.0,0.12200001,0.123,1,0.0008912608
52025.0,0.84900004,0.79700005,1,-0.028123302
52103.0,0.73200005,0.72900003,1,-0.0017321137
71741.0,0.89000005,0.8880001,1,-0.0010581873
36213.0,1.0890001,1.023,1,-0.03159411
36549.0,0.83000004,0.87000006,1,0.021857934
72169.0,0.757,0.74200004,1,-0.008537271
109139.0,0.84200007,0.84700006,1,0.0027144381
71803.0,0.22200002,0.22100002,1,-0.00081833225
71727.0,0.569,0.565,1,-0.0025493996
51361.0,0.65800005,0.65800005,1,0.0
88149.0,0.33800003,0.34500003,1,0.0052316883
88319.0,0.34,0.351,1,0.00820896
52195.0,0.16800001,0.16700001,1,-0.0008561661
35851.0,0.72400004,0.73,1,0.0034802682
88195.0,0.34300002,0.34,1,-0.0022338205
88325.0,0.693,0.679,1,-0.0082693435
35757.0,0.21900001,0.21900001,1,0.0
90383.0,0.33900002,0.34,1,0.0007468164
35815.0,0.31,0.31300002,1,0.0022900924
106739.0,0.665,0.609,1,-0.03363363
36351.0,0.32000002,0.312,1,-0.006060618
36121.0,0.36100003,0.35000002,1,-0.008082298
35933.0,0.528,0.532,1,0.0026178064
36189.0,0.26700002,0.26500002,1,-0.0015785352
36167.0,0.67200005,0.66700006,1,-0.0029904277
36141.0,0.264,0.263,1,-0.0007911291
88989.0,0.439,0.43500003,1,-0.002779693
35249.0,0.312,0.305,1,-0.005335365
34949.0,0.69500005,0.68200004,1,-0.007669623
88837.0,0.35900003,0.36,1,0.00073582574
91265.0,0.21900001,0.21900001,1,0.0
19757.0,0.404,0.404,1,0.0
19177.0,0.669,0.66800004,1,-0.00059915346
19545.0,0.21700001,0.22200002,1,0.004108472
19729.0,0.45800003,0.46,1,0.0013717244
19879.0,0.578,0.57100004,1,-0.0044359756
20007.0,0.83300006,0.841,1,0.004364406
19979.0,0.606,0.638,1,0.019925283
91815.0,0.43,0.41300002,1,-0.0118881045
4655.0,0.45800003,0.45900002,1,0.0006858622
20525.0,0.5,0.476,1,-0.015999993
4721.0,0.17400001,0.172,1,-0.001703581
4591.0,0.47300002,0.43800002,1,-0.023761028
71425.0,0.90800005,0.89000005,1,-0.009433966
4689.0,0.365,0.36,1,-0.0036630002
37021.0,0.53000003,0.551,1,0.01372547
37267.0,0.66300005,0.666,1,0.0018039454
90271.0,0.66800004,0.65500003,1,-0.007793772
34867.0,0.87900007,0.883,1,0.0021287645
35043.0,0.46500003,0.46300003,1,-0.0013651905
73747.0,0.358,0.35700002,1,-0.00073636754
20759.0,0.5,0.499,1,-0.0006666581
73659.0,0.102000006,0.116000004,1,0.012704173
20747.0,0.43300003,0.42800003,1,-0.00348918
20757.0,0.15200001,0.14500001,1,-0.0060763885
29027.0,0.43100002,0.45400003,1,0.016072677
15467.0,0.30900002,0.319,1,0.007639412
71997.0,0.73200005,0.725,1,-0.004041587
71779.0,0.555,0.56600004,1,0.0070739784
71871.0,0.347,0.34100002,1,-0.00445433
19357.0,0.087000005,0.091000006,1,0.0036798534
74281.0,0.66800004,0.68200004,1,0.008393285
20103.0,0.795,0.83500004,1,0.022284133
20011.0,0.69600004,0.697,1,0.000589615
22029.0,0.16700001,0.19900002,1,0.02742074
21787.0,0.554,0.56200004,1,0.0051480155
22463.0,0.823,0.823,1,0.0
108359.0,0.89000005,0.86,1,-0.015873032
108517.0,0.65400004,0.65500003,1,0.00060458714
37141.0,0.56100005,0.56,1,-0.00064064487
108369.0,0.98800004,0.97900003,1,-0.0045271646
37207.0,0.83000004,0.85600007,1,0.014207662
108525.0,0.89800006,0.91300005,1,0.007903049
90437.0,0.702,0.72400004,1,0.012925978
37323.0,0.56100005,0.565,1,0.0025624267
90629.0,0.124000005,0.13100001,1,0.0062277643
90865.0,0.513,0.504,1,-0.005948449
20713.0,0.323,0.32000002,1,-0.0022675672
20879.0,0.83500004,0.82800007,1,-0.0038146973
91083.0,0.24700001,0.24800001,1,0.00080192625
35583.0,1.174,0.83100003,1,-0.15777369
90937.0,0.50100005,0.49300003,1,-0.005329791
28847.0,0.39800003,0.39000002,1,-0.0057224724
91255.0,0.73300004,0.68500006,1,-0.02769762
21903.0,0.57600003,0.577,1,0.0006345096
22067.0,0.572,0.606,1,0.021628486
22077.0,0.46600002,0.47200003,1,0.0040927776
91839.0,0.734,0.725,1,-0.0051903133
91305.0,0.8,0.753,1,-0.026111107
36967.0,0.30800003,0.307,1,-0.0007645389
116911.0,0.344,0.347,1,0.0022321364
36581.0,0.71500003,0.69100004,1,-0.013994162
91983.0,0.73200005,0.73,1,-0.0011547538
37027.0,0.43800002,0.4,1,-0.026425604
36815.0,0.66700006,0.66200006,1,-0.0029993972
37505.0,0.105000004,0.10700001,1,0.0018099584
37413.0,0.22000001,0.22000001,1,0.0
20631.0,0.354,0.367,1,0.009601191
21019.0,0.32200003,0.33400002,1,0.009077151
21399.0,0.44500002,0.483,1,0.026297567
73875.0,0.36,0.365,1,0.003676467
29417.0,0.386,0.377,1,-0.006493509
74417.0,0.66800004,0.679,1,0.006594711
22121.0,0.53000003,0.528,1,-0.0013072117
74265.0,0.356,0.358,1,0.0014749293
22185.0,0.68500006,0.67,1,-0.008902104
22205.0,0.52900004,0.531,1,0.0013080275
22203.0,0.83800006,0.85700005,1,0.010337319
108595.0,0.24800001,0.24700001,1,-0.00080128363
36867.0,0.637,0.66700006,1,0.018326225
36725.0,0.91400003,0.90200007,1,-0.0062695737
36753.0,0.95800006,0.94200003,1,-0.00817162
35571.0,0.24800001,0.279,1,0.024839746
20771.0,0.18900001,0.186,1,-0.0025231338
108267.0,1.0040001,0.998,1,-0.0029940326
108271.0,0.37,0.37100002,1,0.0007299394
20659.0,0.18900001,0.19800001,1,0.007569389
21311.0,0.18800001,0.19000001,1,0.0016835051
20991.0,0.324,0.33200002,1,0.006042308
29459.0,0.836,0.82900006,1,-0.0038126197
90737.0,0.264,0.266,1,0.0015822818
90703.0,0.47400004,0.48200002,1,0.005427399
23339.0,0.37800002,0.402,1,0.017416537
24223.0,0.27400002,0.26700002,1,-0.0054945047
24021.0,0.582,0.57500005,1,-0.0044247597
91321.0,0.726,0.72700006,1,0.0005794013
22539.0,0.089,0.089,1,0.0
91811.0,0.47800002,0.47900003,1,0.0006766014
91409.0,0.8880001,0.88400006,1,-0.0021186483
23917.0,0.809,0.83100003,1,0.012161423
91391.0,0.49100003,0.51600003,1,0.016767273
91293.0,0.41900003,0.418,1,-0.00070473354
7011.0,0.591,0.54300004,1,-0.03016969
7233.0,0.70500004,0.69500005,1,-0.005865097
92287.0,0.606,0.61300004,1,0.0043586735
7513.0,0.18800001,0.18100001,1,-0.0058922553
5501.0,0.36200002,0.356,1,-0.0044052955
29511.0,0.47100002,0.47300002,1,0.0013596221
6023.0,0.43,0.43100002,1,0.0006993125
92073.0,0.22000001,0.21900001,1,-0.00081967376
6847.0,0.34600002,0.34800002,1,0.0014858872
91313.0,0.029000001,0.029000001,1,0.0
73887.0,0.263,0.263,1,0.0
579.0,0.363,0.36,1,-0.0022010207
6545.0,1.0480001,1.154,1,0.051757783
13863.0,0.804,0.786,1,-0.009977831
13783.0,0.572,0.568,1,-0.0025445344
6389.0,0.31500003,0.321,1,0.004562724
93733.0,0.73300004,0.67800003,1,-0.031736877
54727.0,0.85200006,0.85,1,-0.0010799319
7029.0,0.574,0.574,1,0.0
54945.0,0.47900003,0.558,1,0.053414464
9867.0,0.808,0.79300004,1,-0.0082964515
55513.0,0.34100002,0.34500003,1,0.0029828544
8229.0,0.404,0.37,1,-0.02421653
76075.0,1.11,1.105,1,-0.0023696658
56521.0,0.124000005,0.123,1,-0.00088968157
8925.0,0.22100002,0.21900001,1,-0.001638005
40001.0,0.683,0.82900006,1,0.08674987
56617.0,0.63000005,0.625,1,-0.0030675181
